Round,quantization_det_higher_loss_evaluation/test_accuracy,quantization_lenet5_prob_4_3_evaluation/test_accuracy,quantization_prob_higher_loss_lessfrac_evaluation/test_accuracy,quantization_lenet5_baseline_evaluation/test_accuracy,quantization_baseline_evaluation/test_accuracy,quantization_det_higher_loss_lessfrac_2bits_evaluation/test_accuracy,quantization_deterministic_evaluation/test_accuracy,quantization_lenet5_8_7_evaluation/test_accuracy,quantization_prob_higher_loss_lessfrac_2bits_evaluation/test_accuracy,quantization_prob_evaluation/test_accuracy,quantization_prob_higher_loss_evaluation/test_accuracy,quantization_prob_higher_loss_lessfrac_32_evaluation/test_accuracy,quantization_lenet5_det_8_7_evaluation/test_accuracy,quantization_4_evaluation/test_accuracy
1973,,,,0.5846773982048035,,,,0.5776209831237793,,,,,,
1974,,,,0.5821572542190552,,,,0.5806451439857483,,,,,,
1975,,,,0.5811492204666138,,,,0.5776209831237793,,,,,,
1976,,,,0.5841733813285828,,,,0.5801411271095276,,,,,,
1977,,,,0.5826612710952759,,,,0.5776209831237793,,,,,,
1978,,,,0.5856854915618896,,,,0.5791330933570862,,,,,,
1979,,,,0.5846773982048035,,,,0.5786290168762207,,,,,,
1980,,,,0.5831653475761414,,,,0.5806451439857483,,,,,,
1981,,,,0.5821572542190552,,,,0.578125,,,,,,
1982,,,,0.5821572542190552,,,,0.5786290168762207,,,,,,
1983,,,,0.5816532373428345,,,,0.5791330933570862,,,,,,
1984,,,,0.5811492204666138,,,,0.5776209831237793,,,,,,
1985,,,,0.5831653475761414,,,,0.5836693644523621,,,,,,
1986,,,,0.5811492204666138,,,,0.5751007795333862,,,,,,
1987,,,,0.5816532373428345,,,,0.5826612710952759,,,,,,
1988,,,,0.5821572542190552,,,,0.5806451439857483,,,,,,
1989,,,,0.5826612710952759,,,,0.5806451439857483,,,,,,
1990,,,,0.5821572542190552,,,,0.5816532373428345,,,,,,
1991,,,,0.5841733813285828,,,,0.5801411271095276,,,,,,
1992,,,,0.5791330933570862,,,,0.5806451439857483,,,,,,
1993,,,,0.5821572542190552,,,,0.5796371102333069,,,,,,
1994,,,,0.5801411271095276,,,,0.5826612710952759,,,,,,
1995,,,,0.5821572542190552,,,,0.5816532373428345,,,,,,
1996,,,,0.5811492204666138,,,,0.578125,,,,,,
1997,,,,0.5831653475761414,,,,0.5786290168762207,,,,,,
1998,,,,0.5821572542190552,,,,0.5806451439857483,,,,,,
1999,,,,0.5821572542190552,,,,0.5796371102333069,,,,,,
2000,,,,0.5821572542190552,,,,0.5796371102333069,,,,,,
2001,,,,0.5826612710952759,,,,0.5771169066429138,,,,,,
2002,,,,0.5811492204666138,,,,0.5806451439857483,,,,,,
2003,,,,0.5816532373428345,,,,0.5821572542190552,,,,,,
2004,,,,0.5821572542190552,,,,0.5786290168762207,,,,,,
2005,,,,0.5811492204666138,,,,0.5776209831237793,,,,,,
2006,,,,0.5811492204666138,,,,0.5806451439857483,,,,,,
2007,,,,0.5821572542190552,,,,0.5811492204666138,,,,,,
2008,,,,0.585181474685669,,,,0.5796371102333069,,,,,,
2009,,,,0.5831653475761414,,,,0.5811492204666138,,,,,,
2010,,,,0.5821572542190552,,,,0.5761088728904724,,,,,,
2011,,,,0.5816532373428345,,,,0.5811492204666138,,,,,,
2012,,,,0.5816532373428345,,,,0.5841733813285828,,,,,,
2013,,,,0.5826612710952759,,,,0.5811492204666138,,,,,,
2014,,,,0.5826612710952759,,,,0.5791330933570862,,,,,,
2015,,,,0.5821572542190552,,,,0.5831653475761414,,,,,,
2016,,,,0.5826612710952759,,,,0.5796371102333069,,,,,,
2017,,,,0.5821572542190552,,,,0.5771169066429138,,,,,,
2018,,,,0.5841733813285828,,,,0.5821572542190552,,,,,,
2019,,,,0.5821572542190552,,,,0.5791330933570862,,,,,,
2020,,,,0.5816532373428345,,,,0.5771169066429138,,,,,,
2021,,,,0.5811492204666138,,,,0.5771169066429138,,,,,,
2022,,,,0.5811492204666138,,,,0.5771169066429138,,,,,,
2023,,,,0.5811492204666138,,,,0.5806451439857483,,,,,,
2024,,,,0.5826612710952759,,,,0.5806451439857483,,,,,,
2025,,,,0.5826612710952759,,,,0.5796371102333069,,,,,,
2026,,,,0.5811492204666138,,,,0.5776209831237793,,,,,,
2027,,,,0.5831653475761414,,,,0.5811492204666138,,,,,,
2028,,,,0.5806451439857483,,,,0.578125,,,,,,
2029,,,,0.5836693644523621,,,,0.5786290168762207,,,,,,
2030,,,,0.5796371102333069,,,,0.5811492204666138,,,,,,
2031,,,,0.5821572542190552,,,,0.5796371102333069,,,,,,
2032,,,,0.5821572542190552,,,,0.5826612710952759,,,,,,
2033,,,,0.5811492204666138,,,,0.5801411271095276,,,,,,
2034,,,,0.5816532373428345,,,,0.5771169066429138,,,,,,
2035,,,,0.5821572542190552,,,,0.5836693644523621,,,,,,
2036,,,,0.5821572542190552,,,,0.5776209831237793,,,,,,
2037,,,,0.5821572542190552,,,,0.5786290168762207,,,,,,
2038,,,,0.5836693644523621,,,,0.5796371102333069,,,,,,
2039,,,,0.5811492204666138,,,,0.5831653475761414,,,,,,
2040,,,,0.5826612710952759,,,,0.5801411271095276,,,,,,
2041,,,,0.5816532373428345,,,,0.578125,,,,,,
2042,,,,0.5801411271095276,,,,0.578125,,,,,,
2043,,,,0.5826612710952759,,,,0.5816532373428345,,,,,,
2044,,,,0.5816532373428345,,,,0.5796371102333069,,,,,,
2045,,,,0.5816532373428345,,,,0.5811492204666138,,,,,,
2046,,,,0.5806451439857483,,,,0.5806451439857483,,,,,,
2047,,,,0.5816532373428345,,,,0.5816532373428345,,,,,,
2048,,,,0.5826612710952759,,,,0.5796371102333069,,,,,,
2049,,,,0.5816532373428345,,,,0.5821572542190552,,,,,,
2050,,,,0.5816532373428345,,,,0.5801411271095276,,,,,,
2051,,,,0.5811492204666138,,,,0.585181474685669,,,,,,
2052,,,,0.5816532373428345,,,,0.5806451439857483,,,,,,
2053,,,,0.5816532373428345,,,,0.5826612710952759,,,,,,
2054,,,,0.5831653475761414,,,,0.5841733813285828,,,,,,
2055,,,,0.5816532373428345,,,,0.5826612710952759,,,,,,
2056,,,,0.5791330933570862,,,,0.5791330933570862,,,,,,
2057,,,,0.5806451439857483,,,,0.5806451439857483,,,,,,
2058,,,,0.5821572542190552,,,,0.578125,,,,,,
2059,,,,0.5821572542190552,,,,0.5796371102333069,,,,,,
2060,,,,0.5821572542190552,,,,0.5791330933570862,,,,,,
2061,,,,0.5816532373428345,,,,0.5776209831237793,,,,,,
2062,,,,0.5826612710952759,,,,0.5806451439857483,,,,,,
2063,,,,0.5816532373428345,,,,0.5791330933570862,,,,,,
2064,,,,0.5816532373428345,,,,0.5841733813285828,,,,,,
2065,,,,0.5821572542190552,,,,0.5826612710952759,,,,,,
2066,,,,0.5811492204666138,,,,0.5821572542190552,,,,,,
2067,,,,0.5821572542190552,,,,0.578125,,,,,,
2068,,,,0.5806451439857483,,,,0.5791330933570862,,,,,,
2069,,,,0.5816532373428345,,,,0.5811492204666138,,,,,,
2070,,,,0.5801411271095276,,,,0.5821572542190552,,,,,,
2071,,,,0.5806451439857483,,,,0.5811492204666138,,,,,,
2072,,,,0.5811492204666138,,,,0.5791330933570862,,,,,,
2073,,,,0.5806451439857483,,,,0.5801411271095276,,,,,,
2074,,,,0.5816532373428345,,,,0.5816532373428345,,,,,,
2075,,,,0.5806451439857483,,,,0.5791330933570862,,,,,,
2076,,,,0.5816532373428345,,,,0.5801411271095276,,,,,,
2077,,,,0.5806451439857483,,,,0.5791330933570862,,,,,,
2078,,,,0.5811492204666138,,,,0.5816532373428345,,,,,,
2079,,,,0.5826612710952759,,,,0.5821572542190552,,,,,,
2080,,,,0.5811492204666138,,,,0.5806451439857483,,,,,,
2081,,,,0.5816532373428345,,,,0.5786290168762207,,,,,,
2082,,,,0.5811492204666138,,,,0.5796371102333069,,,,,,
2083,,,,0.5801411271095276,,,,0.5801411271095276,,,,,,
2084,,,,0.5821572542190552,,,,0.5811492204666138,,,,,,
2085,,,,0.5811492204666138,,,,0.5791330933570862,,,,,,
2086,,,,0.5801411271095276,,,,0.5796371102333069,,,,,,
2087,,,,0.5816532373428345,,,,0.5771169066429138,,,,,,
2088,,,,0.5796371102333069,,,,0.5801411271095276,,,,,,
2089,,,,0.5816532373428345,,,,0.5801411271095276,,,,,,
2090,,,,0.5826612710952759,,,,0.5801411271095276,,,,,,
2091,,,,0.5811492204666138,,,,0.5826612710952759,,,,,,
2092,,,,0.5811492204666138,,,,0.5801411271095276,,,,,,
2093,,,,0.5826612710952759,,,,0.5806451439857483,,,,,,
2094,,,,0.5811492204666138,,,,0.5801411271095276,,,,,,
2095,,,,0.5826612710952759,,,,0.5796371102333069,,,,,,
2096,,,,0.5836693644523621,,,,0.5766128897666931,,,,,,
2097,,,,0.5816532373428345,,,,0.5791330933570862,,,,,,
2098,,,,0.5821572542190552,,,,0.5806451439857483,,,,,,
2099,,,,0.5811492204666138,,,,0.5801411271095276,,,,,,
2100,,,,0.5821572542190552,,,,0.5806451439857483,,,,,,
2101,,,,0.5821572542190552,,,,0.5796371102333069,,,,,,
2102,,,,0.5836693644523621,,,,0.5801411271095276,,,,,,
2103,,,,0.5811492204666138,,,,0.5796371102333069,,,,,,
2104,,,,0.5811492204666138,,,,0.5791330933570862,,,,,,
2105,,,,0.5821572542190552,,,,0.5776209831237793,,,,,,
2106,,,,0.5826612710952759,,,,0.5796371102333069,,,,,,
2107,,,,0.5816532373428345,,,,0.5791330933570862,,,,,,
2108,,,,0.5821572542190552,,,,0.578125,,,,,,
2109,,,,0.5831653475761414,,,,0.578125,,,,,,
2110,,,,0.5826612710952759,,,,0.5766128897666931,,,,,,
2111,,,,0.5816532373428345,,,,0.5791330933570862,,,,,,
2112,,,,0.5831653475761414,,,,0.5776209831237793,,,,,,
2113,,,,0.5836693644523621,,,,0.578125,,,,,,
2114,,,,0.5821572542190552,,,,0.5786290168762207,,,,,,
2115,,,,0.5816532373428345,,,,0.5831653475761414,,,,,,
2116,,,,0.5836693644523621,,,,0.5756048560142517,,,,,,
2117,,,,0.5811492204666138,,,,0.5811492204666138,,,,,,
2118,,,,0.5836693644523621,,,,0.5771169066429138,,,,,,
2119,,,,0.5821572542190552,,,,0.5796371102333069,,,,,,
2120,,,,0.5836693644523621,,,,0.578125,,,,,,
2121,,,,0.5831653475761414,,,,0.5806451439857483,,,,,,
2122,,,,0.585181474685669,,,,0.5796371102333069,,,,,,
2123,,,,0.5836693644523621,,,,0.5786290168762207,,,,,,
2124,,,,0.5836693644523621,,,,0.5786290168762207,,,,,,
2125,,,,0.5831653475761414,,,,0.5786290168762207,,,,,,
2126,,,,0.5836693644523621,,,,0.5806451439857483,,,,,,
2127,,,,0.5826612710952759,,,,0.5791330933570862,,,,,,
2128,,,,0.5836693644523621,,,,0.5806451439857483,,,,,,
2129,,,,0.5831653475761414,,,,0.5766128897666931,,,,,,
2130,,,,0.5831653475761414,,,,0.5766128897666931,,,,,,
2131,,,,0.5836693644523621,,,,0.5811492204666138,,,,,,
2132,,,,0.5826612710952759,,,,0.5791330933570862,,,,,,
2133,,,,0.5816532373428345,,,,0.5796371102333069,,,,,,
2134,,,,0.5816532373428345,,,,0.5806451439857483,,,,,,
2135,,,,0.5826612710952759,,,,0.5791330933570862,,,,,,
2136,,,,0.5856854915618896,,,,0.578125,,,,,,
2137,,,,0.5826612710952759,,,,0.5796371102333069,,,,,,
2138,,,,0.5826612710952759,,,,0.5801411271095276,,,,,,
2139,,,,0.5841733813285828,,,,0.5796371102333069,,,,,,
2140,,,,0.5826612710952759,,,,0.5801411271095276,,,,,,
2141,,,,0.5816532373428345,,,,0.5776209831237793,,,,,,
2142,,,,0.5836693644523621,,,,0.578125,,,,,,
2143,,,,0.5831653475761414,,,,0.578125,,,,,,
2144,,,,0.5811492204666138,,,,0.5791330933570862,,,,,,
2145,,,,0.5821572542190552,,,,0.5796371102333069,,,,,,
2146,,,,0.5826612710952759,,,,0.5791330933570862,,,,,,
2147,,,,0.5836693644523621,,,,0.5776209831237793,,,,,,
2148,,,,0.5831653475761414,,,,0.5801411271095276,,,,,,
2149,,,,0.5831653475761414,,,,0.5791330933570862,,,,,,
2150,,,,0.5831653475761414,,,,0.5811492204666138,,,,,,
2151,,,,0.5831653475761414,,,,0.5801411271095276,,,,,,
2152,,,,0.5811492204666138,,,,0.5771169066429138,,,,,,
2153,,,,0.5831653475761414,,,,0.5801411271095276,,,,,,
2154,,,,0.5836693644523621,,,,0.5811492204666138,,,,,,
2155,,,,0.5826612710952759,,,,0.5801411271095276,,,,,,
2156,,,,0.5846773982048035,,,,0.5806451439857483,,,,,,
2157,,,,0.5841733813285828,,,,0.5831653475761414,,,,,,
2158,,,,0.5841733813285828,,,,0.5831653475761414,,,,,,
2159,,,,0.5846773982048035,,,,0.5806451439857483,,,,,,
2160,,,,0.5831653475761414,,,,0.5811492204666138,,,,,,
2161,,,,0.5831653475761414,,,,0.5811492204666138,,,,,,
2162,,,,0.5836693644523621,,,,0.5786290168762207,,,,,,
2163,,,,0.5836693644523621,,,,0.5801411271095276,,,,,,
2164,,,,0.5821572542190552,,,,0.5806451439857483,,,,,,
2165,,,,0.5841733813285828,,,,0.5776209831237793,,,,,,
2166,,,,0.5836693644523621,,,,0.5796371102333069,,,,,,
2167,,,,0.5826612710952759,,,,0.5791330933570862,,,,,,
2168,,,,0.5836693644523621,,,,0.5786290168762207,,,,,,
2169,,,,0.5816532373428345,,,,0.5801411271095276,,,,,,
2170,,,,0.5816532373428345,,,,0.5771169066429138,,,,,,
2171,,,,0.5821572542190552,,,,0.5811492204666138,,,,,,
2172,,,,0.5831653475761414,,,,0.5806451439857483,,,,,,
2173,,,,0.5826612710952759,,,,0.5806451439857483,,,,,,
2174,,,,0.5831653475761414,,,,0.578125,,,,,,
2175,,,,0.5836693644523621,,,,0.578125,,,,,,
2176,,,,0.5811492204666138,,,,0.5816532373428345,,,,,,
2177,,,,,,,,0.5791330933570862,,,,,,
2178,,,,,,,,0.5801411271095276,,,,,,
2179,,,,,,,,0.5836693644523621,,,,,,
2180,,,,,,,,0.5791330933570862,,,,,,
2181,,,,,,,,0.5801411271095276,,,,,,
2182,,,,,,,,0.5796371102333069,,,,,,
2183,,,,,,,,0.5826612710952759,,,,,,
2184,,,,,,,,0.5791330933570862,,,,,,
2185,,,,,,,,0.5811492204666138,,,,,,
2186,,,,,,,,0.5796371102333069,,,,,,
2187,,,,,,,,0.5786290168762207,,,,,,
2188,,,,,,,,0.5816532373428345,,,,,,
2189,,,,,,,,0.5801411271095276,,,,,,
2190,,,,,,,,0.5831653475761414,,,,,,
2191,,,,,,,,0.5791330933570862,,,,,,
2192,,,,,,,,0.5806451439857483,,,,,,
2193,,,,,,,,0.5831653475761414,,,,,,
2194,,,,,,,,0.5796371102333069,,,,,,
2195,,,,,,,,0.578125,,,,,,
2196,,,,,,,,0.5811492204666138,,,,,,
2197,,,,,,,,0.5791330933570862,,,,,,
2198,,,,,,,,0.5786290168762207,,,,,,
2199,,,,,,,,0.5806451439857483,,,,,,
2200,,,,,,,,0.5776209831237793,,,,,,
2201,,,,,,,,0.578125,,,,,,
2202,,,,,,,,0.5791330933570862,,,,,,
2203,,,,,,,,0.5821572542190552,,,,,,
2204,,,,,,,,0.578125,,,,,,
2205,,,,,,,,0.578125,,,,,,
2206,,,,,,,,0.5801411271095276,,,,,,
2207,,,,,,,,0.5796371102333069,,,,,,
2208,,,,,,,,0.5821572542190552,,,,,,
2209,,,,,,,,0.5811492204666138,,,,,,
2210,,,,,,,,0.5751007795333862,,,,,,
2211,,,,,,,,0.5811492204666138,,,,,,
2212,,,,,,,,0.5811492204666138,,,,,,
2213,,,,,,,,0.5806451439857483,,,,,,
2214,,,,,,,,0.5806451439857483,,,,,,
2215,,,,,,,,0.5791330933570862,,,,,,
2216,,,,,,,,0.5786290168762207,,,,,,
2217,,,,,,,,0.5821572542190552,,,,,,
2218,,,,,,,,0.5796371102333069,,,,,,
2219,,,,,,,,0.5861895084381104,,,,,,
2220,,,,,,,,0.5811492204666138,,,,,,
2221,,,,,,,,0.5811492204666138,,,,,,
2222,,,,,,,,0.5811492204666138,,,,,,
2223,,,,,,,,0.5811492204666138,,,,,,
2224,,,,,,,,0.5831653475761414,,,,,,
2225,,,,,,,,0.5761088728904724,,,,,,
2226,,,,,,,,0.5791330933570862,,,,,,
2227,,,,,,,,0.5791330933570862,,,,,,
2228,,,,,,,,0.578125,,,,,,
2229,,,,,,,,0.5811492204666138,,,,,,
2230,,,,,,,,0.578125,,,,,,
2231,,,,,,,,0.5791330933570862,,,,,,
2232,,,,,,,,0.5791330933570862,,,,,,
2233,,,,,,,,0.5791330933570862,,,,,,
2234,,,,,,,,0.5801411271095276,,,,,,
2235,,,,,,,,0.5816532373428345,,,,,,
2236,,,,,,,,0.5791330933570862,,,,,,
2237,,,,,,,,0.5791330933570862,,,,,,
2238,,,,,,,,0.5801411271095276,,,,,,
2239,,,,,,,,0.5801411271095276,,,,,,
2240,,,,,,,,0.5791330933570862,,,,,,
2241,,,,,,,,0.578125,,,,,,
2242,,,,,,,,0.5801411271095276,,,,,,
2243,,,,,,,,0.5796371102333069,,,,,,
2244,,,,,,,,0.5811492204666138,,,,,,
2245,,,,,,,,0.5801411271095276,,,,,,
2246,,,,,,,,0.5806451439857483,,,,,,
2247,,,,,,,,0.5786290168762207,,,,,,
2248,,,,,,,,0.5811492204666138,,,,,,
2249,,,,,,,,0.5811492204666138,,,,,,
2250,,,,,,,,0.5791330933570862,,,,,,
2251,,,,,,,,0.5786290168762207,,,,,,
2252,,,,,,,,0.5796371102333069,,,,,,
2253,,,,,,,,0.5796371102333069,,,,,,
2254,,,,,,,,0.5821572542190552,,,,,,
2255,,,,,,,,0.5796371102333069,,,,,,
2256,,,,,,,,0.5791330933570862,,,,,,
2257,,,,,,,,0.5826612710952759,,,,,,
2258,,,,,,,,0.5771169066429138,,,,,,
2259,,,,,,,,0.5796371102333069,,,,,,
2260,,,,,,,,0.5826612710952759,,,,,,
2261,,,,,,,,0.5806451439857483,,,,,,
2262,,,,,,,,0.5806451439857483,,,,,,
2263,,,,,,,,0.5841733813285828,,,,,,
2264,,,,,,,,0.585181474685669,,,,,,
2265,,,,,,,,0.5801411271095276,,,,,,
2266,,,,,,,,0.5801411271095276,,,,,,
2267,,,,,,,,0.5806451439857483,,,,,,
2268,,,,,,,,0.5816532373428345,,,,,,
2269,,,,,,,,0.5806451439857483,,,,,,
2270,,,,,,,,0.5801411271095276,,,,,,
2271,,,,,,,,0.5811492204666138,,,,,,
2272,,,,,,,,0.5831653475761414,,,,,,
2273,,,,,,,,0.5811492204666138,,,,,,
2274,,,,,,,,0.5816532373428345,,,,,,
2275,,,,,,,,0.5811492204666138,,,,,,
2276,,,,,,,,0.5806451439857483,,,,,,
2277,,,,,,,,0.5786290168762207,,,,,,
2278,,,,,,,,0.5831653475761414,,,,,,
2279,,,,,,,,0.5786290168762207,,,,,,
2280,,,,,,,,0.5811492204666138,,,,,,
2281,,,,,,,,0.5826612710952759,,,,,,
2282,,,,,,,,0.5821572542190552,,,,,,
2283,,,,,,,,0.5796371102333069,,,,,,
2284,,,,,,,,0.5796371102333069,,,,,,
2285,,,,,,,,0.5771169066429138,,,,,,
2286,,,,,,,,0.578125,,,,,,
2287,,,,,,,,0.5806451439857483,,,,,,
2288,,,,,,,,0.5801411271095276,,,,,,
2289,,,,,,,,0.5821572542190552,,,,,,
2290,,,,,,,,0.5791330933570862,,,,,,
2291,,,,,,,,0.5811492204666138,,,,,,
2292,,,,,,,,0.578125,,,,,,
2293,,,,,,,,0.5806451439857483,,,,,,
2294,,,,,,,,0.5821572542190552,,,,,,
2295,,,,,,,,0.5811492204666138,,,,,,
2296,,,,,,,,0.5821572542190552,,,,,,
2297,,,,,,,,0.5806451439857483,,,,,,
2298,,,,,,,,0.5806451439857483,,,,,,
2299,,,,,,,,0.5791330933570862,,,,,,
2300,,,,,,,,0.5801411271095276,,,,,,
2301,,,,,,,,0.5811492204666138,,,,,,
2302,,,,,,,,0.5821572542190552,,,,,,
2303,,,,,,,,0.5811492204666138,,,,,,
2304,,,,,,,,0.5816532373428345,,,,,,
2305,,,,,,,,0.5836693644523621,,,,,,
2306,,,,,,,,0.5836693644523621,,,,,,
2307,,,,,,,,0.5811492204666138,,,,,,
2308,,,,,,,,0.5821572542190552,,,,,,
2309,,,,,,,,0.5831653475761414,,,,,,
2310,,,,,,,,0.5821572542190552,,,,,,
2311,,,,,,,,0.5821572542190552,,,,,,
2312,,,,,,,,0.5846773982048035,,,,,,
2313,,,,,,,,0.585181474685669,,,,,,
2314,,,,,,,,0.5826612710952759,,,,,,
2315,,,,,,,,0.585181474685669,,,,,,
2316,,,,,,,,0.5821572542190552,,,,,,
2317,,,,,,,,0.5821572542190552,,,,,,
2318,,,,,,,,0.5831653475761414,,,,,,
2319,,,,,,,,0.5816532373428345,,,,,,
2320,,,,,,,,0.5841733813285828,,,,,,
2321,,,,,,,,0.5801411271095276,,,,,,
2322,,,,,,,,0.5836693644523621,,,,,,
2323,,,,,,,,0.5856854915618896,,,,,,
2324,,,,,,,,0.5846773982048035,,,,,,
2325,,,,,,,,0.5831653475761414,,,,,,
2326,,,,,,,,0.5816532373428345,,,,,,
2327,,,,,,,,0.5821572542190552,,,,,,
2328,,,,,,,,0.5821572542190552,,,,,,
2329,,,,,,,,0.5826612710952759,,,,,,
2330,,,,,,,,0.5811492204666138,,,,,,
2331,,,,,,,,0.5786290168762207,,,,,,
2332,,,,,,,,0.5816532373428345,,,,,,
2333,,,,,,,,0.5831653475761414,,,,,,
2334,,,,,,,,0.5831653475761414,,,,,,
2335,,,,,,,,0.5826612710952759,,,,,,
2336,,,,,,,,0.5826612710952759,,,,,,
2337,,,,,,,,0.5831653475761414,,,,,,
2338,,,,,,,,0.5806451439857483,,,,,,
2339,,,,,,,,0.5826612710952759,,,,,,
2340,,,,,,,,0.5841733813285828,,,,,,
2341,,,,,,,,0.5821572542190552,,,,,,
2342,,,,,,,,0.5806451439857483,,,,,,
2343,,,,,,,,0.5806451439857483,,,,,,
2344,,,,,,,,0.5811492204666138,,,,,,
2345,,,,,,,,0.5806451439857483,,,,,,
2346,,,,,,,,0.5841733813285828,,,,,,
2347,,,,,,,,0.5821572542190552,,,,,,
2348,,,,,,,,0.5806451439857483,,,,,,
2349,,,,,,,,0.5841733813285828,,,,,,
2350,,,,,,,,0.5846773982048035,,,,,,
2351,,,,,,,,0.5826612710952759,,,,,,
2352,,,,,,,,0.5831653475761414,,,,,,
2353,,,,,,,,0.5856854915618896,,,,,,
2354,,,,,,,,0.5811492204666138,,,,,,
2355,,,,,,,,0.5831653475761414,,,,,,
2356,,,,,,,,0.5861895084381104,,,,,,
2357,,,,,,,,0.5841733813285828,,,,,,
2358,,,,,,,,0.5836693644523621,,,,,,
2359,,,,,,,,0.5836693644523621,,,,,,
2360,,,,,,,,0.585181474685669,,,,,,
2361,,,,,,,,0.5821572542190552,,,,,,
2362,,,,,,,,0.5821572542190552,,,,,,
2363,,,,,,,,0.5821572542190552,,,,,,
2364,,,,,,,,0.5811492204666138,,,,,,
2365,,,,,,,,0.5831653475761414,,,,,,
2366,,,,,,,,0.5841733813285828,,,,,,
2367,,,,,,,,0.5841733813285828,,,,,,
2368,,,,,,,,0.5826612710952759,,,,,,
2369,,,,,,,,0.5786290168762207,,,,,,
2370,,,,,,,,0.5806451439857483,,,,,,
2371,,,,,,,,0.5826612710952759,,,,,,
2372,,,,,,,,0.5826612710952759,,,,,,
2373,,,,,,,,0.5811492204666138,,,,,,
2374,,,,,,,,0.5831653475761414,,,,,,
2375,,,,,,,,0.5821572542190552,,,,,,
2376,,,,,,,,0.5821572542190552,,,,,,
2377,,,,,,,,0.5821572542190552,,,,,,
2378,,,,,,,,0.5796371102333069,,,,,,
2379,,,,,,,,0.5811492204666138,,,,,,
2380,,,,,,,,0.578125,,,,,,
2381,,,,,,,,0.5776209831237793,,,,,,
2382,,,,,,,,0.5816532373428345,,,,,,
2383,,,,,,,,0.5816532373428345,,,,,,
2384,,,,,,,,0.5856854915618896,,,,,,
2385,,,,,,,,0.5811492204666138,,,,,,
2386,,,,,,,,0.5796371102333069,,,,,,
2387,,,,,,,,0.5821572542190552,,,,,,
2388,,,,,,,,0.5836693644523621,,,,,,
2389,,,,,,,,0.5821572542190552,,,,,,
2390,,,,,,,,0.5811492204666138,,,,,,
2391,,,,,,,,0.578125,,,,,,
2392,,,,,,,,0.5796371102333069,,,,,,
2393,,,,,,,,0.5831653475761414,,,,,,
2394,,,,,,,,0.5841733813285828,,,,,,
2395,,,,,,,,0.5821572542190552,,,,,,
2396,,,,,,,,0.5816532373428345,,,,,,
2397,,,,,,,,0.585181474685669,,,,,,
2398,,,,,,,,0.5821572542190552,,,,,,
2399,,,,,,,,0.5836693644523621,,,,,,
2400,,,,,,,,0.5826612710952759,,,,,,
2401,,,,,,,,0.5836693644523621,,,,,,
2402,,,,,,,,0.5831653475761414,,,,,,
2403,,,,,,,,0.5836693644523621,,,,,,
2404,,,,,,,,0.5811492204666138,,,,,,
2405,,,,,,,,0.5841733813285828,,,,,,
2406,,,,,,,,0.5816532373428345,,,,,,
2407,,,,,,,,0.5826612710952759,,,,,,
2408,,,,,,,,0.5796371102333069,,,,,,
2409,,,,,,,,0.585181474685669,,,,,,
2410,,,,,,,,0.5861895084381104,,,,,,
2411,,,,,,,,0.5831653475761414,,,,,,
2412,,,,,,,,0.5816532373428345,,,,,,
2413,,,,,,,,0.5856854915618896,,,,,,
2414,,,,,,,,0.5861895084381104,,,,,,
2415,,,,,,,,0.5816532373428345,,,,,,
2416,,,,,,,,0.5801411271095276,,,,,,
2417,,,,,,,,0.5801411271095276,,,,,,
2418,,,,,,,,0.5826612710952759,,,,,,
2419,,,,,,,,0.5821572542190552,,,,,,
2420,,,,,,,,0.5826612710952759,,,,,,
2421,,,,,,,,0.5841733813285828,,,,,,
2422,,,,,,,,0.5786290168762207,,,,,,
2423,,,,,,,,0.5811492204666138,,,,,,
2424,,,,,,,,0.5836693644523621,,,,,,
2425,,,,,,,,0.5831653475761414,,,,,,
2426,,,,,,,,0.5791330933570862,,,,,,
2427,,,,,,,,0.5806451439857483,,,,,,
2428,,,,,,,,0.5821572542190552,,,,,,
2429,,,,,,,,0.5816532373428345,,,,,,
2430,,,,,,,,0.5806451439857483,,,,,,
2431,,,,,,,,0.586693525314331,,,,,,
2432,,,,,,,,0.5816532373428345,,,,,,
2433,,,,,,,,0.5796371102333069,,,,,,
2434,,,,,,,,0.5766128897666931,,,,,,
2435,,,,,,,,0.5801411271095276,,,,,,
2436,,,,,,,,0.5776209831237793,,,,,,
2437,,,,,,,,0.5796371102333069,,,,,,
2438,,,,,,,,0.5796371102333069,,,,,,
2439,,,,,,,,0.5796371102333069,,,,,,
2440,,,,,,,,0.5766128897666931,,,,,,
2441,,,,,,,,0.5811492204666138,,,,,,
2442,,,,,,,,0.5806451439857483,,,,,,
2443,,,,,,,,0.5811492204666138,,,,,,
2444,,,,,,,,0.5826612710952759,,,,,,
2445,,,,,,,,0.5801411271095276,,,,,,
2446,,,,,,,,0.5816532373428345,,,,,,
2447,,,,,,,,0.5816532373428345,,,,,,
2448,,,,,,,,0.5806451439857483,,,,,,
2449,,,,,,,,0.5821572542190552,,,,,,
2450,,,,,,,,0.5826612710952759,,,,,,
2451,,,,,,,,0.5811492204666138,,,,,,
2452,,,,,,,,0.5821572542190552,,,,,,
2453,,,,,,,,0.5826612710952759,,,,,,
2454,,,,,,,,0.5791330933570862,,,,,,
2455,,,,,,,,0.5811492204666138,,,,,,
2456,,,,,,,,0.5806451439857483,,,,,,
